pH,xtc_file,time_ns,rmsd_nm
8.00,pH_8.00pH_8.00_17.xtc,800.0,0.204939
8.00,pH_8.00pH_8.00_17.xtc,900.0,0.2966391
8.00,pH_8.00pH_8.00_17.xtc,1000.0,0.2686901
8.00,pH_8.00pH_8.00_18.xtc,0.0,0.2686901
8.00,pH_8.00pH_8.00_18.xtc,100.0,0.2679259
8.00,pH_8.00pH_8.00_18.xtc,200.0,0.2592393
8.00,pH_8.00pH_8.00_18.xtc,300.0,0.2653604
8.00,pH_8.00pH_8.00_18.xtc,400.0,0.3677261
8.00,pH_8.00pH_8.00_18.xtc,500.0,0.3469246
8.00,pH_8.00pH_8.00_18.xtc,600.0,0.2595007
8.00,pH_8.00pH_8.00_18.xtc,700.0,0.2116786
8.00,pH_8.00pH_8.00_18.xtc,800.0,0.2478833
8.00,pH_8.00pH_8.00_18.xtc,900.0,0.2171794
8.00,pH_8.00pH_8.00_18.xtc,1000.0,0.2325179
8.00,pH_8.00pH_8.00_19.xtc,0.0,0.2325179
8.00,pH_8.00pH_8.00_19.xtc,100.0,0.2216883
8.00,pH_8.00pH_8.00_19.xtc,200.0,0.277437
8.00,pH_8.00pH_8.00_19.xtc,300.0,0.1735162
8.00,pH_8.00pH_8.00_19.xtc,400.0,0.1857251
8.00,pH_8.00pH_8.00_19.xtc,500.0,0.1579636
8.00,pH_8.00pH_8.00_19.xtc,600.0,0.1680288
8.00,pH_8.00pH_8.00_19.xtc,700.0,0.1489472
8.00,pH_8.00pH_8.00_19.xtc,800.0,0.1207153
8.00,pH_8.00pH_8.00_19.xtc,900.0,0.1427514
8.00,pH_8.00pH_8.00_19.xtc,1000.0,0.0005057
8.00,pH_8.00pH_8.00_20.xtc,0.0,0.0005057
8.00,pH_8.00pH_8.00_20.xtc,100.0,0.1667115
8.00,pH_8.00pH_8.00_20.xtc,200.0,0.1962758
8.00,pH_8.00pH_8.00_20.xtc,300.0,0.2148522
8.00,pH_8.00pH_8.00_20.xtc,400.0,0.216814
8.00,pH_8.00pH_8.00_20.xtc,500.0,0.1981622
8.00,pH_8.00pH_8.00_20.xtc,600.0,0.274191
8.00,pH_8.00pH_8.00_20.xtc,700.0,0.2474366
8.00,pH_8.00pH_8.00_20.xtc,800.0,0.2283233
8.00,pH_8.00pH_8.00_20.xtc,900.0,0.266028
8.00,pH_8.00pH_8.00_20.xtc,1000.0,0.1834759
8.50,pH_8.50pH_8.50_1.xtc,0.0,0.2702714
8.50,pH_8.50pH_8.50_1.xtc,100.0,0.2835319
8.50,pH_8.50pH_8.50_1.xtc,200.0,0.2440335
8.50,pH_8.50pH_8.50_1.xtc,300.0,0.2380387
8.50,pH_8.50pH_8.50_1.xtc,400.0,0.3504487
8.50,pH_8.50pH_8.50_1.xtc,500.0,0.3169337
8.50,pH_8.50pH_8.50_1.xtc,600.0,0.2379786
8.50,pH_8.50pH_8.50_1.xtc,700.0,0.2967663
8.50,pH_8.50pH_8.50_1.xtc,800.0,0.4066982
8.50,pH_8.50pH_8.50_1.xtc,900.0,0.4036481
8.50,pH_8.50pH_8.50_1.xtc,1000.0,0.3669001
8.50,pH_8.50pH_8.50_2.xtc,0.0,0.3669001
8.50,pH_8.50pH_8.50_2.xtc,100.0,0.3201476
8.50,pH_8.50pH_8.50_2.xtc,200.0,0.2692828
8.50,pH_8.50pH_8.50_2.xtc,300.0,0.243685
8.50,pH_8.50pH_8.50_2.xtc,400.0,0.2446574
8.50,pH_8.50pH_8.50_2.xtc,500.0,0.3136964
8.50,pH_8.50pH_8.50_2.xtc,600.0,0.2479402
8.50,pH_8.50pH_8.50_2.xtc,700.0,0.2812912
8.50,pH_8.50pH_8.50_2.xtc,800.0,0.2576902
8.50,pH_8.50pH_8.50_2.xtc,900.0,0.256621
8.50,pH_8.50pH_8.50_2.xtc,1000.0,0.2723378
8.50,pH_8.50pH_8.50_3.xtc,0.0,0.2723378
8.50,pH_8.50pH_8.50_3.xtc,100.0,0.2409778
8.50,pH_8.50pH_8.50_3.xtc,200.0,0.3077244
8.50,pH_8.50pH_8.50_3.xtc,300.0,0.33311
8.50,pH_8.50pH_8.50_3.xtc,400.0,0.2807163
8.50,pH_8.50pH_8.50_3.xtc,500.0,0.3030634
8.50,pH_8.50pH_8.50_3.xtc,600.0,0.3426291
8.50,pH_8.50pH_8.50_3.xtc,700.0,0.2406782
8.50,pH_8.50pH_8.50_3.xtc,800.0,0.258905
8.50,pH_8.50pH_8.50_3.xtc,900.0,0.2443151
8.50,pH_8.50pH_8.50_3.xtc,1000.0,0.2415716
8.50,pH_8.50pH_8.50_4.xtc,0.0,0.2415716
8.50,pH_8.50pH_8.50_4.xtc,100.0,0.2777042
8.50,pH_8.50pH_8.50_4.xtc,200.0,0.236832
8.50,pH_8.50pH_8.50_4.xtc,300.0,0.2767863
8.50,pH_8.50pH_8.50_4.xtc,400.0,0.2690327
8.50,pH_8.50pH_8.50_4.xtc,500.0,0.3348416
8.50,pH_8.50pH_8.50_4.xtc,600.0,0.3018353
8.50,pH_8.50pH_8.50_4.xtc,700.0,0.2798428
8.50,pH_8.50pH_8.50_4.xtc,800.0,0.2771928
8.50,pH_8.50pH_8.50_4.xtc,900.0,0.2868099
8.50,pH_8.50pH_8.50_4.xtc,1000.0,0.263647
8.50,pH_8.50pH_8.50_5.xtc,0.0,0.263647
8.50,pH_8.50pH_8.50_5.xtc,100.0,0.2912508
8.50,pH_8.50pH_8.50_5.xtc,200.0,0.2564442
8.50,pH_8.50pH_8.50_5.xtc,300.0,0.2625161
8.50,pH_8.50pH_8.50_5.xtc,400.0,0.2656052
8.50,pH_8.50pH_8.50_5.xtc,500.0,0.2645952
8.50,pH_8.50pH_8.50_5.xtc,600.0,0.3421092
8.50,pH_8.50pH_8.50_5.xtc,700.0,0.2794971
8.50,pH_8.50pH_8.50_5.xtc,800.0,0.2689596
8.50,pH_8.50pH_8.50_5.xtc,900.0,0.2705948
8.50,pH_8.50pH_8.50_5.xtc,1000.0,0.3367108
8.50,pH_8.50pH_8.50_6.xtc,0.0,0.3367108
8.50,pH_8.50pH_8.50_6.xtc,100.0,0.3039801
8.50,pH_8.50pH_8.50_6.xtc,200.0,0.3672327
8.50,pH_8.50pH_8.50_6.xtc,300.0,0.3057362
8.50,pH_8.50pH_8.50_6.xtc,400.0,0.2596851
8.50,pH_8.50pH_8.50_6.xtc,500.0,0.2408261
8.50,pH_8.50pH_8.50_6.xtc,600.0,0.2382027
8.50,pH_8.50pH_8.50_6.xtc,700.0,0.2365333
8.50,pH_8.50pH_8.50_6.xtc,800.0,0.3005052
8.50,pH_8.50pH_8.50_6.xtc,900.0,0.2394905
8.50,pH_8.50pH_8.50_6.xtc,1000.0,0.2351649
8.50,pH_8.50pH_8.50_7.xtc,0.0,0.2351649
8.50,pH_8.50pH_8.50_7.xtc,100.0,0.2733364
8.50,pH_8.50pH_8.50_7.xtc,200.0,0.3208787
8.50,pH_8.50pH_8.50_7.xtc,300.0,0.3019057
8.50,pH_8.50pH_8.50_7.xtc,400.0,0.2468044
8.50,pH_8.50pH_8.50_7.xtc,500.0,0.2599155
8.50,pH_8.50pH_8.50_7.xtc,600.0,0.2965019
8.50,pH_8.50pH_8.50_7.xtc,700.0,0.3468653
8.50,pH_8.50pH_8.50_7.xtc,800.0,0.3070943
8.50,pH_8.50pH_8.50_7.xtc,900.0,0.2798831
8.50,pH_8.50pH_8.50_7.xtc,1000.0,0.2862878
8.50,pH_8.50pH_8.50_8.xtc,0.0,0.2862878
8.50,pH_8.50pH_8.50_8.xtc,100.0,0.2883539
8.50,pH_8.50pH_8.50_8.xtc,200.0,0.30576
8.50,pH_8.50pH_8.50_8.xtc,300.0,0.2855979
8.50,pH_8.50pH_8.50_8.xtc,400.0,0.3240849
8.50,pH_8.50pH_8.50_8.xtc,500.0,0.2857343
8.50,pH_8.50pH_8.50_8.xtc,600.0,0.2959583
8.50,pH_8.50pH_8.50_8.xtc,700.0,0.3046116
8.50,pH_8.50pH_8.50_8.xtc,800.0,0.299761
8.50,pH_8.50pH_8.50_8.xtc,900.0,0.3045895
8.50,pH_8.50pH_8.50_8.xtc,1000.0,0.2475153
8.50,pH_8.50pH_8.50_9.xtc,0.0,0.2475153
8.50,pH_8.50pH_8.50_9.xtc,100.0,0.2798429
8.50,pH_8.50pH_8.50_9.xtc,200.0,0.2556962
8.50,pH_8.50pH_8.50_9.xtc,300.0,0.2527394
8.50,pH_8.50pH_8.50_9.xtc,400.0,0.2437507
8.50,pH_8.50pH_8.50_9.xtc,500.0,0.2112861
8.50,pH_8.50pH_8.50_9.xtc,600.0,0.2337652
8.50,pH_8.50pH_8.50_9.xtc,700.0,0.2220846
8.50,pH_8.50pH_8.50_9.xtc,800.0,0.2741292
8.50,pH_8.50pH_8.50_9.xtc,900.0,0.2783148
8.50,pH_8.50pH_8.50_9.xtc,1000.0,0.2244536
8.50,pH_8.50pH_8.50_10.xtc,0.0,0.2244536
8.50,pH_8.50pH_8.50_10.xtc,100.0,0.2659207
8.50,pH_8.50pH_8.50_10.xtc,200.0,0.2837479
8.50,pH_8.50pH_8.50_10.xtc,300.0,0.2367381
8.50,pH_8.50pH_8.50_10.xtc,400.0,0.2442827
8.50,pH_8.50pH_8.50_10.xtc,500.0,0.2800269
8.50,pH_8.50pH_8.50_10.xtc,600.0,0.2696302
8.50,pH_8.50pH_8.50_10.xtc,700.0,0.338587
8.50,pH_8.50pH_8.50_10.xtc,800.0,0.263613
8.50,pH_8.50pH_8.50_10.xtc,900.0,0.2920407
8.50,pH_8.50pH_8.50_10.xtc,1000.0,0.2599469
8.50,pH_8.50pH_8.50_11.xtc,0.0,0.2599469
8.50,pH_8.50pH_8.50_11.xtc,100.0,0.2534806
8.50,pH_8.50pH_8.50_11.xtc,200.0,0.2599525
8.50,pH_8.50pH_8.50_11.xtc,300.0,0.2788805
8.50,pH_8.50pH_8.50_11.xtc,400.0,0.2777684
8.50,pH_8.50pH_8.50_11.xtc,500.0,0.2250326
8.50,pH_8.50pH_8.50_11.xtc,600.0,0.2459733
8.50,pH_8.50pH_8.50_11.xtc,700.0,0.2755002
8.50,pH_8.50pH_8.50_11.xtc,800.0,0.2703865
8.50,pH_8.50pH_8.50_11.xtc,900.0,0.2858155
8.50,pH_8.50pH_8.50_11.xtc,1000.0,0.2371852
8.50,pH_8.50pH_8.50_12.xtc,0.0,0.2371852
8.50,pH_8.50pH_8.50_12.xtc,100.0,0.2371859
8.50,pH_8.50pH_8.50_12.xtc,200.0,0.2925196
8.50,pH_8.50pH_8.50_12.xtc,300.0,0.3055801
8.50,pH_8.50pH_8.50_12.xtc,400.0,0.2416735
8.50,pH_8.50pH_8.50_12.xtc,500.0,0.3208227
8.50,pH_8.50pH_8.50_12.xtc,600.0,0.2158709
8.50,pH_8.50pH_8.50_12.xtc,700.0,0.2397487
8.50,pH_8.50pH_8.50_12.xtc,800.0,0.2701742
8.50,pH_8.50pH_8.50_12.xtc,900.0,0.2217234
8.50,pH_8.50pH_8.50_12.xtc,1000.0,0.2828954
8.50,pH_8.50pH_8.50_13.xtc,0.0,0.2828954
8.50,pH_8.50pH_8.50_13.xtc,100.0,0.2493146
8.50,pH_8.50pH_8.50_13.xtc,200.0,0.227424
8.50,pH_8.50pH_8.50_13.xtc,300.0,0.2420271
8.50,pH_8.50pH_8.50_13.xtc,400.0,0.2316695
8.50,pH_8.50pH_8.50_13.xtc,500.0,0.2069914
8.50,pH_8.50pH_8.50_13.xtc,600.0,0.2320573
8.50,pH_8.50pH_8.50_13.xtc,700.0,0.2043132
8.50,pH_8.50pH_8.50_13.xtc,800.0,0.2777326
8.50,pH_8.50pH_8.50_13.xtc,900.0,0.3210034
8.50,pH_8.50pH_8.50_13.xtc,1000.0,0.1904553
8.50,pH_8.50pH_8.50_14.xtc,0.0,0.1904553
8.50,pH_8.50pH_8.50_14.xtc,100.0,0.1969397
8.50,pH_8.50pH_8.50_14.xtc,200.0,0.2133563
8.50,pH_8.50pH_8.50_14.xtc,300.0,0.2207747
8.50,pH_8.50pH_8.50_14.xtc,400.0,0.2875741
8.50,pH_8.50pH_8.50_14.xtc,500.0,0.1892149
8.50,pH_8.50pH_8.50_14.xtc,600.0,0.301451
8.50,pH_8.50pH_8.50_14.xtc,700.0,0.2287171
8.50,pH_8.50pH_8.50_14.xtc,800.0,0.1993294
8.50,pH_8.50pH_8.50_14.xtc,900.0,0.180821
8.50,pH_8.50pH_8.50_14.xtc,1000.0,0.1871936
8.50,pH_8.50pH_8.50_15.xtc,0.0,0.1871936
8.50,pH_8.50pH_8.50_15.xtc,100.0,0.2263483
8.50,pH_8.50pH_8.50_15.xtc,200.0,0.2224443
8.50,pH_8.50pH_8.50_15.xtc,300.0,0.2411965
8.50,pH_8.50pH_8.50_15.xtc,400.0,0.1880832
8.50,pH_8.50pH_8.50_15.xtc,500.0,0.1931937
8.50,pH_8.50pH_8.50_15.xtc,600.0,0.1816523
8.50,pH_8.50pH_8.50_15.xtc,700.0,0.207248
8.50,pH_8.50pH_8.50_15.xtc,800.0,0.1778563
8.50,pH_8.50pH_8.50_15.xtc,900.0,0.1932859
8.50,pH_8.50pH_8.50_15.xtc,1000.0,0.2306283
8.50,pH_8.50pH_8.50_16.xtc,0.0,0.2306283
8.50,pH_8.50pH_8.50_16.xtc,100.0,0.1869485
8.50,pH_8.50pH_8.50_16.xtc,200.0,0.1694546
8.50,pH_8.50pH_8.50_16.xtc,300.0,0.2674032
8.50,pH_8.50pH_8.50_16.xtc,400.0,0.2644395
8.50,pH_8.50pH_8.50_16.xtc,500.0,0.2454005
8.50,pH_8.50pH_8.50_16.xtc,600.0,0.2485794
8.50,pH_8.50pH_8.50_16.xtc,700.0,0.2328238
8.50,pH_8.50pH_8.50_16.xtc,800.0,0.1889944
8.50,pH_8.50pH_8.50_16.xtc,900.0,0.1687474
8.50,pH_8.50pH_8.50_16.xtc,1000.0,0.1804696
8.50,pH_8.50pH_8.50_17.xtc,0.0,0.1804696
8.50,pH_8.50pH_8.50_17.xtc,100.0,0.1772292
8.50,pH_8.50pH_8.50_17.xtc,200.0,0.2053604
8.50,pH_8.50pH_8.50_17.xtc,300.0,0.1630319
8.50,pH_8.50pH_8.50_17.xtc,400.0,0.1714238
8.50,pH_8.50pH_8.50_17.xtc,500.0,0.172233
8.50,pH_8.50pH_8.50_17.xtc,600.0,0.1633845
8.50,pH_8.50pH_8.50_17.xtc,700.0,0.2481655
8.50,pH_8.50pH_8.50_17.xtc,800.0,0.1577117
8.50,pH_8.50pH_8.50_17.xtc,900.0,0.2179625
8.50,pH_8.50pH_8.50_17.xtc,1000.0,0.2002879
8.50,pH_8.50pH_8.50_18.xtc,0.0,0.2002879
8.50,pH_8.50pH_8.50_18.xtc,100.0,0.1721781
8.50,pH_8.50pH_8.50_18.xtc,200.0,0.1773759
8.50,pH_8.50pH_8.50_18.xtc,300.0,0.2218668
8.50,pH_8.50pH_8.50_18.xtc,400.0,0.2123361
8.50,pH_8.50pH_8.50_18.xtc,500.0,0.1678915
8.50,pH_8.50pH_8.50_18.xtc,600.0,0.176215
8.50,pH_8.50pH_8.50_18.xtc,700.0,0.1821698
8.50,pH_8.50pH_8.50_18.xtc,800.0,0.1521725
8.50,pH_8.50pH_8.50_18.xtc,900.0,0.1708358
8.50,pH_8.50pH_8.50_18.xtc,1000.0,0.1752564
8.50,pH_8.50pH_8.50_19.xtc,0.0,0.1752564
8.50,pH_8.50pH_8.50_19.xtc,100.0,0.1705737
8.50,pH_8.50pH_8.50_19.xtc,200.0,0.1486071
8.50,pH_8.50pH_8.50_19.xtc,300.0,0.2128403
8.50,pH_8.50pH_8.50_19.xtc,400.0,0.1555875
8.50,pH_8.50pH_8.50_19.xtc,500.0,0.1396506
8.50,pH_8.50pH_8.50_19.xtc,600.0,0.1585186
8.50,pH_8.50pH_8.50_19.xtc,700.0,0.1381734
8.50,pH_8.50pH_8.50_19.xtc,800.0,0.163052
8.50,pH_8.50pH_8.50_19.xtc,900.0,0.1382069
8.50,pH_8.50pH_8.50_19.xtc,1000.0,0.0005052
8.50,pH_8.50pH_8.50_20.xtc,0.0,0.0005052
8.50,pH_8.50pH_8.50_20.xtc,100.0,0.1988099
8.50,pH_8.50pH_8.50_20.xtc,200.0,0.1608785
8.50,pH_8.50pH_8.50_20.xtc,300.0,0.1601356
8.50,pH_8.50pH_8.50_20.xtc,400.0,0.1855089
8.50,pH_8.50pH_8.50_20.xtc,500.0,0.1456442
8.50,pH_8.50pH_8.50_20.xtc,600.0,0.1914442
8.50,pH_8.50pH_8.50_20.xtc,700.0,0.1564251
8.50,pH_8.50pH_8.50_20.xtc,800.0,0.2165805
8.50,pH_8.50pH_8.50_20.xtc,900.0,0.1733959
8.50,pH_8.50pH_8.50_20.xtc,1000.0,0.1730466
9.00,pH_9.00pH_9.00_1.xtc,0.0,0.2543207
9.00,pH_9.00pH_9.00_1.xtc,100.0,0.298692
9.00,pH_9.00pH_9.00_1.xtc,200.0,0.3215673
9.00,pH_9.00pH_9.00_1.xtc,300.0,0.2818965
9.00,pH_9.00pH_9.00_1.xtc,400.0,0.327756
9.00,pH_9.00pH_9.00_1.xtc,500.0,0.3154772
9.00,pH_9.00pH_9.00_1.xtc,600.0,0.3091178
9.00,pH_9.00pH_9.00_1.xtc,700.0,0.3345945
9.00,pH_9.00pH_9.00_1.xtc,800.0,0.3322795
9.00,pH_9.00pH_9.00_1.xtc,900.0,0.2830438
9.00,pH_9.00pH_9.00_1.xtc,1000.0,0.295353
9.00,pH_9.00pH_9.00_2.xtc,0.0,0.295353
9.00,pH_9.00pH_9.00_2.xtc,100.0,0.2770308
9.00,pH_9.00pH_9.00_2.xtc,200.0,0.3153268
9.00,pH_9.00pH_9.00_2.xtc,300.0,0.2791988
9.00,pH_9.00pH_9.00_2.xtc,400.0,0.2984325
9.00,pH_9.00pH_9.00_2.xtc,500.0,0.2892109
9.00,pH_9.00pH_9.00_2.xtc,600.0,0.3479155
9.00,pH_9.00pH_9.00_2.xtc,700.0,0.3185841
9.00,pH_9.00pH_9.00_2.xtc,800.0,0.294011
9.00,pH_9.00pH_9.00_2.xtc,900.0,0.2833272
9.00,pH_9.00pH_9.00_2.xtc,1000.0,0.3123609
9.00,pH_9.00pH_9.00_3.xtc,0.0,0.3123609
9.00,pH_9.00pH_9.00_3.xtc,100.0,0.3097921
9.00,pH_9.00pH_9.00_3.xtc,200.0,0.3085631
9.00,pH_9.00pH_9.00_3.xtc,300.0,0.3069902
9.00,pH_9.00pH_9.00_3.xtc,400.0,0.3161117
9.00,pH_9.00pH_9.00_3.xtc,500.0,0.2997292
9.00,pH_9.00pH_9.00_3.xtc,600.0,0.2805245
9.00,pH_9.00pH_9.00_3.xtc,700.0,0.2840538
9.00,pH_9.00pH_9.00_3.xtc,800.0,0.3421035
9.00,pH_9.00pH_9.00_3.xtc,900.0,0.3220765
9.00,pH_9.00pH_9.00_3.xtc,1000.0,0.3162388
9.00,pH_9.00pH_9.00_4.xtc,0.0,0.3162388
9.00,pH_9.00pH_9.00_4.xtc,100.0,0.2638434
9.00,pH_9.00pH_9.00_4.xtc,200.0,0.3001047
9.00,pH_9.00pH_9.00_4.xtc,300.0,0.2876714
9.00,pH_9.00pH_9.00_4.xtc,400.0,0.3136818
9.00,pH_9.00pH_9.00_4.xtc,500.0,0.3205743
9.00,pH_9.00pH_9.00_4.xtc,600.0,0.3546144
9.00,pH_9.00pH_9.00_4.xtc,700.0,0.2909373
9.00,pH_9.00pH_9.00_4.xtc,800.0,0.3193904
9.00,pH_9.00pH_9.00_4.xtc,900.0,0.300361
9.00,pH_9.00pH_9.00_4.xtc,1000.0,0.2803422
9.00,pH_9.00pH_9.00_5.xtc,0.0,0.2803422
9.00,pH_9.00pH_9.00_5.xtc,100.0,0.2919118
9.00,pH_9.00pH_9.00_5.xtc,200.0,0.2582673
9.00,pH_9.00pH_9.00_5.xtc,300.0,0.2644925
9.00,pH_9.00pH_9.00_5.xtc,400.0,0.2635953
9.00,pH_9.00pH_9.00_5.xtc,500.0,0.2659284
9.00,pH_9.00pH_9.00_5.xtc,600.0,0.2793792
9.00,pH_9.00pH_9.00_5.xtc,700.0,0.2676593
9.00,pH_9.00pH_9.00_5.xtc,800.0,0.2872794
9.00,pH_9.00pH_9.00_5.xtc,900.0,0.2591063
9.00,pH_9.00pH_9.00_5.xtc,1000.0,0.2571916
9.00,pH_9.00pH_9.00_6.xtc,0.0,0.2571916
9.00,pH_9.00pH_9.00_6.xtc,100.0,0.2902262
9.00,pH_9.00pH_9.00_6.xtc,200.0,0.3034284
9.00,pH_9.00pH_9.00_6.xtc,300.0,0.3118709
9.00,pH_9.00pH_9.00_6.xtc,400.0,0.2819774
9.00,pH_9.00pH_9.00_6.xtc,500.0,0.3640383
9.00,pH_9.00pH_9.00_6.xtc,600.0,0.342957
9.00,pH_9.00pH_9.00_6.xtc,700.0,0.3720315
9.00,pH_9.00pH_9.00_6.xtc,800.0,0.2737036
9.00,pH_9.00pH_9.00_6.xtc,900.0,0.2843606
9.00,pH_9.00pH_9.00_6.xtc,1000.0,0.276758
9.00,pH_9.00pH_9.00_7.xtc,0.0,0.276758
9.00,pH_9.00pH_9.00_7.xtc,100.0,0.3226046
9.00,pH_9.00pH_9.00_7.xtc,200.0,0.3127229
9.00,pH_9.00pH_9.00_7.xtc,300.0,0.3359332
9.00,pH_9.00pH_9.00_7.xtc,400.0,0.3034655
9.00,pH_9.00pH_9.00_7.xtc,500.0,0.2975586
9.00,pH_9.00pH_9.00_7.xtc,600.0,0.2997182
9.00,pH_9.00pH_9.00_7.xtc,700.0,0.3159252
9.00,pH_9.00pH_9.00_7.xtc,800.0,0.2938865
9.00,pH_9.00pH_9.00_7.xtc,900.0,0.282957
9.00,pH_9.00pH_9.00_7.xtc,1000.0,0.2713108
9.00,pH_9.00pH_9.00_8.xtc,0.0,0.2713108
9.00,pH_9.00pH_9.00_8.xtc,100.0,0.2944098
9.00,pH_9.00pH_9.00_8.xtc,200.0,0.2792172
9.00,pH_9.00pH_9.00_8.xtc,300.0,0.2911098
9.00,pH_9.00pH_9.00_8.xtc,400.0,0.3677554
9.00,pH_9.00pH_9.00_8.xtc,500.0,0.3191449
9.00,pH_9.00pH_9.00_8.xtc,600.0,0.4101959
9.00,pH_9.00pH_9.00_8.xtc,700.0,0.3737667
9.00,pH_9.00pH_9.00_8.xtc,800.0,0.4279656
9.00,pH_9.00pH_9.00_8.xtc,900.0,0.3688611
9.00,pH_9.00pH_9.00_8.xtc,1000.0,0.3835245
9.00,pH_9.00pH_9.00_9.xtc,0.0,0.3835245
9.00,pH_9.00pH_9.00_9.xtc,100.0,0.3698215
9.00,pH_9.00pH_9.00_9.xtc,200.0,0.3672177
9.00,pH_9.00pH_9.00_9.xtc,300.0,0.2964616
9.00,pH_9.00pH_9.00_9.xtc,400.0,0.3331007
9.00,pH_9.00pH_9.00_9.xtc,500.0,0.3107162
9.00,pH_9.00pH_9.00_9.xtc,600.0,0.2935103
9.00,pH_9.00pH_9.00_9.xtc,700.0,0.3176285
9.00,pH_9.00pH_9.00_9.xtc,800.0,0.2757903
9.00,pH_9.00pH_9.00_9.xtc,900.0,0.2857639
9.00,pH_9.00pH_9.00_9.xtc,1000.0,0.3187668
9.00,pH_9.00pH_9.00_10.xtc,0.0,0.3187668
9.00,pH_9.00pH_9.00_10.xtc,100.0,0.3071334
9.00,pH_9.00pH_9.00_10.xtc,200.0,0.2812566
9.00,pH_9.00pH_9.00_10.xtc,300.0,0.2619364
9.00,pH_9.00pH_9.00_10.xtc,400.0,0.3249809
9.00,pH_9.00pH_9.00_10.xtc,500.0,0.2969425
9.00,pH_9.00pH_9.00_10.xtc,600.0,0.3443356
9.00,pH_9.00pH_9.00_10.xtc,700.0,0.2993357
9.00,pH_9.00pH_9.00_10.xtc,800.0,0.2879038
9.00,pH_9.00pH_9.00_10.xtc,900.0,0.2440085
9.00,pH_9.00pH_9.00_10.xtc,1000.0,0.2601963
9.00,pH_9.00pH_9.00_11.xtc,0.0,0.2601963
9.00,pH_9.00pH_9.00_11.xtc,100.0,0.262858
9.00,pH_9.00pH_9.00_11.xtc,200.0,0.3026389
9.00,pH_9.00pH_9.00_11.xtc,300.0,0.298429
9.00,pH_9.00pH_9.00_11.xtc,400.0,0.257142
9.00,pH_9.00pH_9.00_11.xtc,500.0,0.2498922
9.00,pH_9.00pH_9.00_11.xtc,600.0,0.2608915
9.00,pH_9.00pH_9.00_11.xtc,700.0,0.2697085
9.00,pH_9.00pH_9.00_11.xtc,800.0,0.2413175
9.00,pH_9.00pH_9.00_11.xtc,900.0,0.3047888
9.00,pH_9.00pH_9.00_11.xtc,1000.0,0.3234355
9.00,pH_9.00pH_9.00_12.xtc,0.0,0.3234355
9.00,pH_9.00pH_9.00_12.xtc,100.0,0.2631357
9.00,pH_9.00pH_9.00_12.xtc,200.0,0.2793418
9.00,pH_9.00pH_9.00_12.xtc,300.0,0.2706206
9.00,pH_9.00pH_9.00_12.xtc,400.0,0.2660784
9.00,pH_9.00pH_9.00_12.xtc,500.0,0.3115354
9.00,pH_9.00pH_9.00_12.xtc,600.0,0.3008105
9.00,pH_9.00pH_9.00_12.xtc,700.0,0.3056156
9.00,pH_9.00pH_9.00_12.xtc,800.0,0.2751587
9.00,pH_9.00pH_9.00_12.xtc,900.0,0.2797359
9.00,pH_9.00pH_9.00_12.xtc,1000.0,0.3172811
9.00,pH_9.00pH_9.00_13.xtc,0.0,0.3172811
9.00,pH_9.00pH_9.00_13.xtc,100.0,0.338997
9.00,pH_9.00pH_9.00_13.xtc,200.0,0.3129405
9.00,pH_9.00pH_9.00_13.xtc,300.0,0.3151949
9.00,pH_9.00pH_9.00_13.xtc,400.0,0.3426545
9.00,pH_9.00pH_9.00_13.xtc,500.0,0.2789619
9.00,pH_9.00pH_9.00_13.xtc,600.0,0.2661357
9.00,pH_9.00pH_9.00_13.xtc,700.0,0.3110788
9.00,pH_9.00pH_9.00_13.xtc,800.0,0.2419521
9.00,pH_9.00pH_9.00_13.xtc,900.0,0.3000809
9.00,pH_9.00pH_9.00_13.xtc,1000.0,0.3189749
9.00,pH_9.00pH_9.00_14.xtc,0.0,0.3189749
9.00,pH_9.00pH_9.00_14.xtc,100.0,0.2685964
9.00,pH_9.00pH_9.00_14.xtc,200.0,0.2278111
9.00,pH_9.00pH_9.00_14.xtc,300.0,0.2805298
9.00,pH_9.00pH_9.00_14.xtc,400.0,0.2632399
9.00,pH_9.00pH_9.00_14.xtc,500.0,0.2216394
9.00,pH_9.00pH_9.00_14.xtc,600.0,0.2224281
9.00,pH_9.00pH_9.00_14.xtc,700.0,0.2808303
9.00,pH_9.00pH_9.00_14.xtc,800.0,0.2654469
9.00,pH_9.00pH_9.00_14.xtc,900.0,0.3336301
9.00,pH_9.00pH_9.00_14.xtc,1000.0,0.233498
9.00,pH_9.00pH_9.00_15.xtc,0.0,0.233498
9.00,pH_9.00pH_9.00_15.xtc,100.0,0.2491351
9.00,pH_9.00pH_9.00_15.xtc,200.0,0.2662884
9.00,pH_9.00pH_9.00_15.xtc,300.0,0.2573212
9.00,pH_9.00pH_9.00_15.xtc,400.0,0.2625597
9.00,pH_9.00pH_9.00_15.xtc,500.0,0.2393719
9.00,pH_9.00pH_9.00_15.xtc,600.0,0.2617411
9.00,pH_9.00pH_9.00_15.xtc,700.0,0.2992014
9.00,pH_9.00pH_9.00_15.xtc,800.0,0.3736618
9.00,pH_9.00pH_9.00_15.xtc,900.0,0.3127711
9.00,pH_9.00pH_9.00_15.xtc,1000.0,0.3814288
9.00,pH_9.00pH_9.00_16.xtc,0.0,0.3814288
9.00,pH_9.00pH_9.00_16.xtc,100.0,0.330239
