pH,xtc_file,time_ns,rmsd_nm
8.00,pH_8.00pH_8.00_17.xtc,1000.0,0.1848663
8.00,pH_8.00pH_8.00_18.xtc,0.0,0.1848663
8.00,pH_8.00pH_8.00_18.xtc,100.0,0.1981308
8.00,pH_8.00pH_8.00_18.xtc,200.0,0.1952946
8.00,pH_8.00pH_8.00_18.xtc,300.0,0.1959869
8.00,pH_8.00pH_8.00_18.xtc,400.0,0.1535818
8.00,pH_8.00pH_8.00_18.xtc,500.0,0.1826698
8.00,pH_8.00pH_8.00_18.xtc,600.0,0.1703824
8.00,pH_8.00pH_8.00_18.xtc,700.0,0.168494
8.00,pH_8.00pH_8.00_18.xtc,800.0,0.2089608
8.00,pH_8.00pH_8.00_18.xtc,900.0,0.1893757
8.00,pH_8.00pH_8.00_18.xtc,1000.0,0.1611036
8.00,pH_8.00pH_8.00_19.xtc,0.0,0.1611036
8.00,pH_8.00pH_8.00_19.xtc,100.0,0.1570221
8.00,pH_8.00pH_8.00_19.xtc,200.0,0.1897024
8.00,pH_8.00pH_8.00_19.xtc,300.0,0.1790621
8.00,pH_8.00pH_8.00_19.xtc,400.0,0.1848387
8.00,pH_8.00pH_8.00_19.xtc,500.0,0.1736582
8.00,pH_8.00pH_8.00_19.xtc,600.0,0.1713693
8.00,pH_8.00pH_8.00_19.xtc,700.0,0.1908543
8.00,pH_8.00pH_8.00_19.xtc,800.0,0.166885
8.00,pH_8.00pH_8.00_19.xtc,900.0,0.1656246
8.00,pH_8.00pH_8.00_19.xtc,1000.0,0.2143864
8.00,pH_8.00pH_8.00_20.xtc,0.0,0.2143864
8.00,pH_8.00pH_8.00_20.xtc,100.0,0.1909933
8.00,pH_8.00pH_8.00_20.xtc,200.0,0.2146147
8.00,pH_8.00pH_8.00_20.xtc,300.0,0.168087
8.00,pH_8.00pH_8.00_20.xtc,400.0,0.1840659
8.00,pH_8.00pH_8.00_20.xtc,500.0,0.1578406
8.00,pH_8.00pH_8.00_20.xtc,600.0,0.1612821
8.00,pH_8.00pH_8.00_20.xtc,700.0,0.1756195
8.00,pH_8.00pH_8.00_20.xtc,800.0,0.1618845
8.00,pH_8.00pH_8.00_20.xtc,900.0,0.2063558
8.00,pH_8.00pH_8.00_20.xtc,1000.0,0.2687528
8.50,pH_8.50pH_8.50_1.xtc,0.0,0.2918882
8.50,pH_8.50pH_8.50_1.xtc,100.0,0.2740422
8.50,pH_8.50pH_8.50_1.xtc,200.0,0.1765939
8.50,pH_8.50pH_8.50_1.xtc,300.0,0.1814706
8.50,pH_8.50pH_8.50_1.xtc,400.0,0.1946902
8.50,pH_8.50pH_8.50_1.xtc,500.0,0.204589
8.50,pH_8.50pH_8.50_1.xtc,600.0,0.1782454
8.50,pH_8.50pH_8.50_1.xtc,700.0,0.1943441
8.50,pH_8.50pH_8.50_1.xtc,800.0,0.1898842
8.50,pH_8.50pH_8.50_1.xtc,900.0,0.1741836
8.50,pH_8.50pH_8.50_1.xtc,1000.0,0.2058688
8.50,pH_8.50pH_8.50_2.xtc,0.0,0.2058688
8.50,pH_8.50pH_8.50_2.xtc,100.0,0.1993261
8.50,pH_8.50pH_8.50_2.xtc,200.0,0.2075732
8.50,pH_8.50pH_8.50_2.xtc,300.0,0.237541
8.50,pH_8.50pH_8.50_2.xtc,400.0,0.1792074
8.50,pH_8.50pH_8.50_2.xtc,500.0,0.2070631
8.50,pH_8.50pH_8.50_2.xtc,600.0,0.1821658
8.50,pH_8.50pH_8.50_2.xtc,700.0,0.2057303
8.50,pH_8.50pH_8.50_2.xtc,800.0,0.1817136
8.50,pH_8.50pH_8.50_2.xtc,900.0,0.1857094
8.50,pH_8.50pH_8.50_2.xtc,1000.0,0.2371539
8.50,pH_8.50pH_8.50_3.xtc,0.0,0.2371539
8.50,pH_8.50pH_8.50_3.xtc,100.0,0.2446993
8.50,pH_8.50pH_8.50_3.xtc,200.0,0.236788
8.50,pH_8.50pH_8.50_3.xtc,300.0,0.2338844
8.50,pH_8.50pH_8.50_3.xtc,400.0,0.2869946
8.50,pH_8.50pH_8.50_3.xtc,500.0,0.2561652
8.50,pH_8.50pH_8.50_3.xtc,600.0,0.2451443
8.50,pH_8.50pH_8.50_3.xtc,700.0,0.2640681
8.50,pH_8.50pH_8.50_3.xtc,800.0,0.2238674
8.50,pH_8.50pH_8.50_3.xtc,900.0,0.2206484
8.50,pH_8.50pH_8.50_3.xtc,1000.0,0.2475843
8.50,pH_8.50pH_8.50_4.xtc,0.0,0.2475843
8.50,pH_8.50pH_8.50_4.xtc,100.0,0.3011075
8.50,pH_8.50pH_8.50_4.xtc,200.0,0.240417
8.50,pH_8.50pH_8.50_4.xtc,300.0,0.2077885
8.50,pH_8.50pH_8.50_4.xtc,400.0,0.1879034
8.50,pH_8.50pH_8.50_4.xtc,500.0,0.1830959
8.50,pH_8.50pH_8.50_4.xtc,600.0,0.2112979
8.50,pH_8.50pH_8.50_4.xtc,700.0,0.2180655
8.50,pH_8.50pH_8.50_4.xtc,800.0,0.1812199
8.50,pH_8.50pH_8.50_4.xtc,900.0,0.2184548
8.50,pH_8.50pH_8.50_4.xtc,1000.0,0.2371286
8.50,pH_8.50pH_8.50_5.xtc,0.0,0.2371286
8.50,pH_8.50pH_8.50_5.xtc,100.0,0.23267
8.50,pH_8.50pH_8.50_5.xtc,200.0,0.2949885
8.50,pH_8.50pH_8.50_5.xtc,300.0,0.2045192
8.50,pH_8.50pH_8.50_5.xtc,400.0,0.239326
8.50,pH_8.50pH_8.50_5.xtc,500.0,0.1914814
8.50,pH_8.50pH_8.50_5.xtc,600.0,0.3042863
8.50,pH_8.50pH_8.50_5.xtc,700.0,0.2084265
8.50,pH_8.50pH_8.50_5.xtc,800.0,0.2466858
8.50,pH_8.50pH_8.50_5.xtc,900.0,0.1740239
8.50,pH_8.50pH_8.50_5.xtc,1000.0,0.1887004
8.50,pH_8.50pH_8.50_6.xtc,0.0,0.1887004
8.50,pH_8.50pH_8.50_6.xtc,100.0,0.2099336
8.50,pH_8.50pH_8.50_6.xtc,200.0,0.1860683
8.50,pH_8.50pH_8.50_6.xtc,300.0,0.2123391
8.50,pH_8.50pH_8.50_6.xtc,400.0,0.2355923
8.50,pH_8.50pH_8.50_6.xtc,500.0,0.2220111
8.50,pH_8.50pH_8.50_6.xtc,600.0,0.1980341
8.50,pH_8.50pH_8.50_6.xtc,700.0,0.2480228
8.50,pH_8.50pH_8.50_6.xtc,800.0,0.2459447
8.50,pH_8.50pH_8.50_6.xtc,900.0,0.1949863
8.50,pH_8.50pH_8.50_6.xtc,1000.0,0.2631268
8.50,pH_8.50pH_8.50_7.xtc,0.0,0.2631268
8.50,pH_8.50pH_8.50_7.xtc,100.0,0.3510322
8.50,pH_8.50pH_8.50_7.xtc,200.0,0.2839944
8.50,pH_8.50pH_8.50_7.xtc,300.0,0.2236825
8.50,pH_8.50pH_8.50_7.xtc,400.0,0.2076631
8.50,pH_8.50pH_8.50_7.xtc,500.0,0.2092837
8.50,pH_8.50pH_8.50_7.xtc,600.0,0.2182757
8.50,pH_8.50pH_8.50_7.xtc,700.0,0.2009539
8.50,pH_8.50pH_8.50_7.xtc,800.0,0.1663244
8.50,pH_8.50pH_8.50_7.xtc,900.0,0.2197631
8.50,pH_8.50pH_8.50_7.xtc,1000.0,0.2239227
8.50,pH_8.50pH_8.50_8.xtc,0.0,0.2239227
8.50,pH_8.50pH_8.50_8.xtc,100.0,0.1893761
8.50,pH_8.50pH_8.50_8.xtc,200.0,0.1970123
8.50,pH_8.50pH_8.50_8.xtc,300.0,0.1999504
8.50,pH_8.50pH_8.50_8.xtc,400.0,0.171482
8.50,pH_8.50pH_8.50_8.xtc,500.0,0.1953033
8.50,pH_8.50pH_8.50_8.xtc,600.0,0.1577366
8.50,pH_8.50pH_8.50_8.xtc,700.0,0.2078582
8.50,pH_8.50pH_8.50_8.xtc,800.0,0.302837
8.50,pH_8.50pH_8.50_8.xtc,900.0,0.2359494
8.50,pH_8.50pH_8.50_8.xtc,1000.0,0.1637382
8.50,pH_8.50pH_8.50_9.xtc,0.0,0.1637382
8.50,pH_8.50pH_8.50_9.xtc,100.0,0.153525
8.50,pH_8.50pH_8.50_9.xtc,200.0,0.2096097
8.50,pH_8.50pH_8.50_9.xtc,300.0,0.1907972
8.50,pH_8.50pH_8.50_9.xtc,400.0,0.1502989
8.50,pH_8.50pH_8.50_9.xtc,500.0,0.1525607
8.50,pH_8.50pH_8.50_9.xtc,600.0,0.1659176
8.50,pH_8.50pH_8.50_9.xtc,700.0,0.2052612
8.50,pH_8.50pH_8.50_9.xtc,800.0,0.1946675
8.50,pH_8.50pH_8.50_9.xtc,900.0,0.2068502
8.50,pH_8.50pH_8.50_9.xtc,1000.0,0.205281
8.50,pH_8.50pH_8.50_10.xtc,0.0,0.205281
8.50,pH_8.50pH_8.50_10.xtc,100.0,0.1629765
8.50,pH_8.50pH_8.50_10.xtc,200.0,0.1879257
8.50,pH_8.50pH_8.50_10.xtc,300.0,0.1780201
8.50,pH_8.50pH_8.50_10.xtc,400.0,0.1719469
8.50,pH_8.50pH_8.50_10.xtc,500.0,0.1507331
8.50,pH_8.50pH_8.50_10.xtc,600.0,0.1541036
8.50,pH_8.50pH_8.50_10.xtc,700.0,0.1484795
8.50,pH_8.50pH_8.50_10.xtc,800.0,0.1739999
8.50,pH_8.50pH_8.50_10.xtc,900.0,0.1700798
8.50,pH_8.50pH_8.50_10.xtc,1000.0,0.1814916
8.50,pH_8.50pH_8.50_11.xtc,0.0,0.1814916
8.50,pH_8.50pH_8.50_11.xtc,100.0,0.1916417
8.50,pH_8.50pH_8.50_11.xtc,200.0,0.2000389
8.50,pH_8.50pH_8.50_11.xtc,300.0,0.274223
8.50,pH_8.50pH_8.50_11.xtc,400.0,0.2559204
8.50,pH_8.50pH_8.50_11.xtc,500.0,0.2191814
8.50,pH_8.50pH_8.50_11.xtc,600.0,0.2554394
8.50,pH_8.50pH_8.50_11.xtc,700.0,0.1913388
8.50,pH_8.50pH_8.50_11.xtc,800.0,0.2184847
8.50,pH_8.50pH_8.50_11.xtc,900.0,0.1825584
8.50,pH_8.50pH_8.50_11.xtc,1000.0,0.2059112
8.50,pH_8.50pH_8.50_12.xtc,0.0,0.2059112
8.50,pH_8.50pH_8.50_12.xtc,100.0,0.1797659
8.50,pH_8.50pH_8.50_12.xtc,200.0,0.1881033
8.50,pH_8.50pH_8.50_12.xtc,300.0,0.1542517
8.50,pH_8.50pH_8.50_12.xtc,400.0,0.1760301
8.50,pH_8.50pH_8.50_12.xtc,500.0,0.1782244
8.50,pH_8.50pH_8.50_12.xtc,600.0,0.1841516
8.50,pH_8.50pH_8.50_12.xtc,700.0,0.1703161
8.50,pH_8.50pH_8.50_12.xtc,800.0,0.1646227
8.50,pH_8.50pH_8.50_12.xtc,900.0,0.2179014
8.50,pH_8.50pH_8.50_12.xtc,1000.0,0.0005007
8.50,pH_8.50pH_8.50_13.xtc,0.0,0.0005007
8.50,pH_8.50pH_8.50_13.xtc,100.0,0.2183968
8.50,pH_8.50pH_8.50_13.xtc,200.0,0.1492775
8.50,pH_8.50pH_8.50_13.xtc,300.0,0.1407097
8.50,pH_8.50pH_8.50_13.xtc,400.0,0.1718381
8.50,pH_8.50pH_8.50_13.xtc,500.0,0.1723474
8.50,pH_8.50pH_8.50_13.xtc,600.0,0.1477931
8.50,pH_8.50pH_8.50_13.xtc,700.0,0.1506666
8.50,pH_8.50pH_8.50_13.xtc,800.0,0.2046441
8.50,pH_8.50pH_8.50_13.xtc,900.0,0.2119375
8.50,pH_8.50pH_8.50_13.xtc,1000.0,0.1630675
8.50,pH_8.50pH_8.50_14.xtc,0.0,0.1630675
8.50,pH_8.50pH_8.50_14.xtc,100.0,0.2441983
8.50,pH_8.50pH_8.50_14.xtc,200.0,0.1909167
8.50,pH_8.50pH_8.50_14.xtc,300.0,0.2616113
8.50,pH_8.50pH_8.50_14.xtc,400.0,0.2166288
8.50,pH_8.50pH_8.50_14.xtc,500.0,0.2099857
8.50,pH_8.50pH_8.50_14.xtc,600.0,0.1770183
8.50,pH_8.50pH_8.50_14.xtc,700.0,0.2360298
8.50,pH_8.50pH_8.50_14.xtc,800.0,0.2358171
8.50,pH_8.50pH_8.50_14.xtc,900.0,0.2769053
8.50,pH_8.50pH_8.50_14.xtc,1000.0,0.2619851
8.50,pH_8.50pH_8.50_15.xtc,0.0,0.2619851
8.50,pH_8.50pH_8.50_15.xtc,100.0,0.2767441
8.50,pH_8.50pH_8.50_15.xtc,200.0,0.1975568
8.50,pH_8.50pH_8.50_15.xtc,300.0,0.1843985
8.50,pH_8.50pH_8.50_15.xtc,400.0,0.2335586
8.50,pH_8.50pH_8.50_15.xtc,500.0,0.341487
8.50,pH_8.50pH_8.50_15.xtc,600.0,0.3052188
8.50,pH_8.50pH_8.50_15.xtc,700.0,0.2807478
8.50,pH_8.50pH_8.50_15.xtc,800.0,0.2628446
8.50,pH_8.50pH_8.50_15.xtc,900.0,0.3389381
8.50,pH_8.50pH_8.50_15.xtc,1000.0,0.2714818
8.50,pH_8.50pH_8.50_16.xtc,0.0,0.2714818
8.50,pH_8.50pH_8.50_16.xtc,100.0,0.3739893
8.50,pH_8.50pH_8.50_16.xtc,200.0,0.3354914
8.50,pH_8.50pH_8.50_16.xtc,300.0,0.3959458
8.50,pH_8.50pH_8.50_16.xtc,400.0,0.3108372
8.50,pH_8.50pH_8.50_16.xtc,500.0,0.2804216
8.50,pH_8.50pH_8.50_16.xtc,600.0,0.3351038
8.50,pH_8.50pH_8.50_16.xtc,700.0,0.3598515
8.50,pH_8.50pH_8.50_16.xtc,800.0,0.2878399
8.50,pH_8.50pH_8.50_16.xtc,900.0,0.3227337
8.50,pH_8.50pH_8.50_16.xtc,1000.0,0.3230233
8.50,pH_8.50pH_8.50_17.xtc,0.0,0.3230233
8.50,pH_8.50pH_8.50_17.xtc,100.0,0.205166
8.50,pH_8.50pH_8.50_17.xtc,200.0,0.1987149
8.50,pH_8.50pH_8.50_17.xtc,300.0,0.1795646
8.50,pH_8.50pH_8.50_17.xtc,400.0,0.1762604
8.50,pH_8.50pH_8.50_17.xtc,500.0,0.1861964
8.50,pH_8.50pH_8.50_17.xtc,600.0,0.2586851
8.50,pH_8.50pH_8.50_17.xtc,700.0,0.2007001
8.50,pH_8.50pH_8.50_17.xtc,800.0,0.2068803
8.50,pH_8.50pH_8.50_17.xtc,900.0,0.2317702
8.50,pH_8.50pH_8.50_17.xtc,1000.0,0.2460736
8.50,pH_8.50pH_8.50_18.xtc,0.0,0.2460736
8.50,pH_8.50pH_8.50_18.xtc,100.0,0.2358985
8.50,pH_8.50pH_8.50_18.xtc,200.0,0.2268439
8.50,pH_8.50pH_8.50_18.xtc,300.0,0.2043298
8.50,pH_8.50pH_8.50_18.xtc,400.0,0.204754
8.50,pH_8.50pH_8.50_18.xtc,500.0,0.166528
8.50,pH_8.50pH_8.50_18.xtc,600.0,0.1968972
8.50,pH_8.50pH_8.50_18.xtc,700.0,0.1878661
8.50,pH_8.50pH_8.50_18.xtc,800.0,0.2603526
8.50,pH_8.50pH_8.50_18.xtc,900.0,0.2184347
8.50,pH_8.50pH_8.50_18.xtc,1000.0,0.3183329
8.50,pH_8.50pH_8.50_19.xtc,0.0,0.3183329
8.50,pH_8.50pH_8.50_19.xtc,100.0,0.2671504
8.50,pH_8.50pH_8.50_19.xtc,200.0,0.25617
8.50,pH_8.50pH_8.50_19.xtc,300.0,0.2368279
8.50,pH_8.50pH_8.50_19.xtc,400.0,0.2097569
8.50,pH_8.50pH_8.50_19.xtc,500.0,0.2274015
8.50,pH_8.50pH_8.50_19.xtc,600.0,0.2325098
8.50,pH_8.50pH_8.50_19.xtc,700.0,0.238215
8.50,pH_8.50pH_8.50_19.xtc,800.0,0.2083805
8.50,pH_8.50pH_8.50_19.xtc,900.0,0.2161311
8.50,pH_8.50pH_8.50_19.xtc,1000.0,0.2523959
8.50,pH_8.50pH_8.50_20.xtc,0.0,0.2523959
8.50,pH_8.50pH_8.50_20.xtc,100.0,0.2801028
8.50,pH_8.50pH_8.50_20.xtc,200.0,0.2668587
8.50,pH_8.50pH_8.50_20.xtc,300.0,0.3133346
8.50,pH_8.50pH_8.50_20.xtc,400.0,0.2592376
8.50,pH_8.50pH_8.50_20.xtc,500.0,0.2397348
8.50,pH_8.50pH_8.50_20.xtc,600.0,0.2132662
8.50,pH_8.50pH_8.50_20.xtc,700.0,0.2396025
8.50,pH_8.50pH_8.50_20.xtc,800.0,0.2386281
8.50,pH_8.50pH_8.50_20.xtc,900.0,0.2130949
8.50,pH_8.50pH_8.50_20.xtc,1000.0,0.2324406
9.00,pH_9.00pH_9.00_1.xtc,0.0,0.2834779
9.00,pH_9.00pH_9.00_1.xtc,100.0,0.3470822
9.00,pH_9.00pH_9.00_1.xtc,200.0,0.2296975
9.00,pH_9.00pH_9.00_1.xtc,300.0,0.2552136
9.00,pH_9.00pH_9.00_1.xtc,400.0,0.3031695
9.00,pH_9.00pH_9.00_1.xtc,500.0,0.2837695
9.00,pH_9.00pH_9.00_1.xtc,600.0,0.2697398
9.00,pH_9.00pH_9.00_1.xtc,700.0,0.2356851
9.00,pH_9.00pH_9.00_1.xtc,800.0,0.2443428
9.00,pH_9.00pH_9.00_1.xtc,900.0,0.2531911
9.00,pH_9.00pH_9.00_1.xtc,1000.0,0.3866408
9.00,pH_9.00pH_9.00_2.xtc,0.0,0.3866408
9.00,pH_9.00pH_9.00_2.xtc,100.0,0.3434631
9.00,pH_9.00pH_9.00_2.xtc,200.0,0.304923
9.00,pH_9.00pH_9.00_2.xtc,300.0,0.3419276
9.00,pH_9.00pH_9.00_2.xtc,400.0,0.32327
9.00,pH_9.00pH_9.00_2.xtc,500.0,0.3558402
9.00,pH_9.00pH_9.00_2.xtc,600.0,0.3531539
9.00,pH_9.00pH_9.00_2.xtc,700.0,0.2893173
9.00,pH_9.00pH_9.00_2.xtc,800.0,0.3379264
9.00,pH_9.00pH_9.00_2.xtc,900.0,0.268669
9.00,pH_9.00pH_9.00_2.xtc,1000.0,0.3306514
9.00,pH_9.00pH_9.00_3.xtc,0.0,0.3306514
9.00,pH_9.00pH_9.00_3.xtc,100.0,0.3121852
9.00,pH_9.00pH_9.00_3.xtc,200.0,0.3590868
9.00,pH_9.00pH_9.00_3.xtc,300.0,0.2690644
9.00,pH_9.00pH_9.00_3.xtc,400.0,0.3072207
9.00,pH_9.00pH_9.00_3.xtc,500.0,0.3345412
9.00,pH_9.00pH_9.00_3.xtc,600.0,0.3103184
9.00,pH_9.00pH_9.00_3.xtc,700.0,0.2716798
9.00,pH_9.00pH_9.00_3.xtc,800.0,0.2738945
9.00,pH_9.00pH_9.00_3.xtc,900.0,0.2655763
9.00,pH_9.00pH_9.00_3.xtc,1000.0,0.2951318
9.00,pH_9.00pH_9.00_4.xtc,0.0,0.2951318
9.00,pH_9.00pH_9.00_4.xtc,100.0,0.2380984
9.00,pH_9.00pH_9.00_4.xtc,200.0,0.2451971
9.00,pH_9.00pH_9.00_4.xtc,300.0,0.2637998
9.00,pH_9.00pH_9.00_4.xtc,400.0,0.2558954
9.00,pH_9.00pH_9.00_4.xtc,500.0,0.3388042
9.00,pH_9.00pH_9.00_4.xtc,600.0,0.3401484
9.00,pH_9.00pH_9.00_4.xtc,700.0,0.3932877
9.00,pH_9.00pH_9.00_4.xtc,800.0,0.3040295
9.00,pH_9.00pH_9.00_4.xtc,900.0,0.3154246
9.00,pH_9.00pH_9.00_4.xtc,1000.0,0.2600659
9.00,pH_9.00pH_9.00_5.xtc,0.0,0.2600659
9.00,pH_9.00pH_9.00_5.xtc,100.0,0.2530096
9.00,pH_9.00pH_9.00_5.xtc,200.0,0.2268646
9.00,pH_9.00pH_9.00_5.xtc,300.0,0.2307955
9.00,pH_9.00pH_9.00_5.xtc,400.0,0.2169238
9.00,pH_9.00pH_9.00_5.xtc,500.0,0.3243487
9.00,pH_9.00pH_9.00_5.xtc,600.0,0.205992
9.00,pH_9.00pH_9.00_5.xtc,700.0,0.268801
9.00,pH_9.00pH_9.00_5.xtc,800.0,0.2154253
9.00,pH_9.00pH_9.00_5.xtc,900.0,0.266318
9.00,pH_9.00pH_9.00_5.xtc,1000.0,0.3543198
9.00,pH_9.00pH_9.00_6.xtc,0.0,0.3543198
9.00,pH_9.00pH_9.00_6.xtc,100.0,0.3313075
9.00,pH_9.00pH_9.00_6.xtc,200.0,0.2791416
9.00,pH_9.00pH_9.00_6.xtc,300.0,0.2135588
9.00,pH_9.00pH_9.00_6.xtc,400.0,0.3018347
9.00,pH_9.00pH_9.00_6.xtc,500.0,0.2593239
9.00,pH_9.00pH_9.00_6.xtc,600.0,0.3261943
9.00,pH_9.00pH_9.00_6.xtc,700.0,0.2636985
9.00,pH_9.00pH_9.00_6.xtc,800.0,0.3474317
9.00,pH_9.00pH_9.00_6.xtc,900.0,0.2415309
9.00,pH_9.00pH_9.00_6.xtc,1000.0,0.2186123
9.00,pH_9.00pH_9.00_7.xtc,0.0,0.2186123
9.00,pH_9.00pH_9.00_7.xtc,100.0,0.3028404
9.00,pH_9.00pH_9.00_7.xtc,200.0,0.2991026
9.00,pH_9.00pH_9.00_7.xtc,300.0,0.353376
9.00,pH_9.00pH_9.00_7.xtc,400.0,0.3042454
9.00,pH_9.00pH_9.00_7.xtc,500.0,0.1881425
9.00,pH_9.00pH_9.00_7.xtc,600.0,0.2155804
9.00,pH_9.00pH_9.00_7.xtc,700.0,0.2574999
9.00,pH_9.00pH_9.00_7.xtc,800.0,0.1611329
9.00,pH_9.00pH_9.00_7.xtc,900.0,0.2036767
9.00,pH_9.00pH_9.00_7.xtc,1000.0,0.2039369
9.00,pH_9.00pH_9.00_8.xtc,0.0,0.2039369
9.00,pH_9.00pH_9.00_8.xtc,100.0,0.275898
9.00,pH_9.00pH_9.00_8.xtc,200.0,0.1878347
9.00,pH_9.00pH_9.00_8.xtc,300.0,0.2449453
9.00,pH_9.00pH_9.00_8.xtc,400.0,0.2276602
9.00,pH_9.00pH_9.00_8.xtc,500.0,0.1889511
9.00,pH_9.00pH_9.00_8.xtc,600.0,0.2307243
9.00,pH_9.00pH_9.00_8.xtc,700.0,0.252086
9.00,pH_9.00pH_9.00_8.xtc,800.0,0.2445988
9.00,pH_9.00pH_9.00_8.xtc,900.0,0.2709192
9.00,pH_9.00pH_9.00_8.xtc,1000.0,0.2578964
9.00,pH_9.00pH_9.00_9.xtc,0.0,0.2578964
9.00,pH_9.00pH_9.00_9.xtc,100.0,0.1743028
9.00,pH_9.00pH_9.00_9.xtc,200.0,0.2714112
9.00,pH_9.00pH_9.00_9.xtc,300.0,0.2638723
9.00,pH_9.00pH_9.00_9.xtc,400.0,0.1997306
9.00,pH_9.00pH_9.00_9.xtc,500.0,0.2121812
9.00,pH_9.00pH_9.00_9.xtc,600.0,0.1893755
9.00,pH_9.00pH_9.00_9.xtc,700.0,0.1876502
9.00,pH_9.00pH_9.00_9.xtc,800.0,0.2410096
9.00,pH_9.00pH_9.00_9.xtc,900.0,0.1953253
9.00,pH_9.00pH_9.00_9.xtc,1000.0,0.267915
9.00,pH_9.00pH_9.00_10.xtc,0.0,0.267915
9.00,pH_9.00pH_9.00_10.xtc,100.0,0.2289122
9.00,pH_9.00pH_9.00_10.xtc,200.0,0.2031626
9.00,pH_9.00pH_9.00_10.xtc,300.0,0.2078113
9.00,pH_9.00pH_9.00_10.xtc,400.0,0.1490763
9.00,pH_9.00pH_9.00_10.xtc,500.0,0.1978107
9.00,pH_9.00pH_9.00_10.xtc,600.0,0.1757098
9.00,pH_9.00pH_9.00_10.xtc,700.0,0.2179155
9.00,pH_9.00pH_9.00_10.xtc,800.0,0.2809609
9.00,pH_9.00pH_9.00_10.xtc,900.0,0.2246794
9.00,pH_9.00pH_9.00_10.xtc,1000.0,0.193509
9.00,pH_9.00pH_9.00_11.xtc,0.0,0.193509
9.00,pH_9.00pH_9.00_11.xtc,100.0,0.175359
9.00,pH_9.00pH_9.00_11.xtc,200.0,0.2547239
9.00,pH_9.00pH_9.00_11.xtc,300.0,0.2481572
9.00,pH_9.00pH_9.00_11.xtc,400.0,0.2037259
9.00,pH_9.00pH_9.00_11.xtc,500.0,0.254557
9.00,pH_9.00pH_9.00_11.xtc,600.0,0.3222701
9.00,pH_9.00pH_9.00_11.xtc,700.0,0.2497275
9.00,pH_9.00pH_9.00_11.xtc,800.0,0.2568855
9.00,pH_9.00pH_9.00_11.xtc,900.0,0.2590604
9.00,pH_9.00pH_9.00_11.xtc,1000.0,0.2134807
9.00,pH_9.00pH_9.00_12.xtc,0.0,0.2134807
9.00,pH_9.00pH_9.00_12.xtc,100.0,0.2705202
9.00,pH_9.00pH_9.00_12.xtc,200.0,0.1900117
9.00,pH_9.00pH_9.00_12.xtc,300.0,0.1961203
9.00,pH_9.00pH_9.00_12.xtc,400.0,0.1549015
9.00,pH_9.00pH_9.00_12.xtc,500.0,0.2359511
9.00,pH_9.00pH_9.00_12.xtc,600.0,0.2030048
9.00,pH_9.00pH_9.00_12.xtc,700.0,0.1751311
9.00,pH_9.00pH_9.00_12.xtc,800.0,0.1259065
9.00,pH_9.00pH_9.00_12.xtc,900.0,0.1562748
9.00,pH_9.00pH_9.00_12.xtc,1000.0,0.0004991
9.00,pH_9.00pH_9.00_13.xtc,0.0,0.0004991
9.00,pH_9.00pH_9.00_13.xtc,100.0,0.1724671
9.00,pH_9.00pH_9.00_13.xtc,200.0,0.1322337
9.00,pH_9.00pH_9.00_13.xtc,300.0,0.2044671
9.00,pH_9.00pH_9.00_13.xtc,400.0,0.2253764
9.00,pH_9.00pH_9.00_13.xtc,500.0,0.2039992
9.00,pH_9.00pH_9.00_13.xtc,600.0,0.2628776
9.00,pH_9.00pH_9.00_13.xtc,700.0,0.2624249
9.00,pH_9.00pH_9.00_13.xtc,800.0,0.2642677
9.00,pH_9.00pH_9.00_13.xtc,900.0,0.2349844
9.00,pH_9.00pH_9.00_13.xtc,1000.0,0.2454663
9.00,pH_9.00pH_9.00_14.xtc,0.0,0.2454663
9.00,pH_9.00pH_9.00_14.xtc,100.0,0.260743
9.00,pH_9.00pH_9.00_14.xtc,200.0,0.2477162
9.00,pH_9.00pH_9.00_14.xtc,300.0,0.2202497
9.00,pH_9.00pH_9.00_14.xtc,400.0,0.2542652
9.00,pH_9.00pH_9.00_14.xtc,500.0,0.3462735
9.00,pH_9.00pH_9.00_14.xtc,600.0,0.2361439
9.00,pH_9.00pH_9.00_14.xtc,700.0,0.214189
9.00,pH_9.00pH_9.00_14.xtc,800.0,0.292816
9.00,pH_9.00pH_9.00_14.xtc,900.0,0.2377948
9.00,pH_9.00pH_9.00_14.xtc,1000.0,0.2659318
9.00,pH_9.00pH_9.00_15.xtc,0.0,0.2659318
9.00,pH_9.00pH_9.00_15.xtc,100.0,0.2878664
9.00,pH_9.00pH_9.00_15.xtc,200.0,0.2772807
9.00,pH_9.00pH_9.00_15.xtc,300.0,0.2045506
9.00,pH_9.00pH_9.00_15.xtc,400.0,0.164994
9.00,pH_9.00pH_9.00_15.xtc,500.0,0.2926326
9.00,pH_9.00pH_9.00_15.xtc,600.0,0.2878245
9.00,pH_9.00pH_9.00_15.xtc,700.0,0.2643453
9.00,pH_9.00pH_9.00_15.xtc,800.0,0.1875724
9.00,pH_9.00pH_9.00_15.xtc,900.0,0.2165007
9.00,pH_9.00pH_9.00_15.xtc,1000.0,0.2174456
9.00,pH_9.00pH_9.00_16.xtc,0.0,0.2174456
9.00,pH_9.00pH_9.00_16.xtc,100.0,0.2732172
9.00,pH_9.00pH_9.00_16.xtc,200.0,0.3425188
9.00,pH_9.00pH_9.00_16.xtc,300.0,0.3010867
